Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
doughs_Parcel_Game_TicTacToe_001,items,Item,,,"A small gift box",,,,,,,,,,,,,,
doughs_Parcel_Game_TicTacToe_001Desc,items,Item,,,"A nicely wrapped gift box, as if the person wrapping it had mad skills. Or was crying out for help.",,,,,,,,,,,,,,
doughs_cntGameBoardTicTacToe,blocks,Block,,,"TIC-TAC-TOE Board",,,,,,,,,,,,,,
doughs_cntGameBoardTicTacToeDesc,blocks,Block,,,"A simple board game crafted of the highest quality shatter resistant glass materials.\nThis is something you would get in the mail for Christmas from an Aunt you never see and you never open the box.\nMight be fun though after rummaging through the ashes of humanity all day",,,,,,,,,,,,,,
doughs_ParcelNote_Game_Checkers,items,Item,,,"How to play Checkers",,,,,,,,,,,,,,
doughs_ParcelNote_Game_CheckersDesc,items,Item,,,"First: Find the schematic to craft the pieces.\nSecond:To maintain fairness to both players, start the game with the Red pieces on the left side, Black pieces on the right.\nThe player with the LEAST zombie kills goes first.\nBEWARE OF CHEATERS!",,,,,,,,,,,,,,
doughs_CheckersBlock_1,items,Item,,,"Red Checker Piece",,,,,,,,,,,,,,
doughs_CheckersBlock_1Desc,items,Item,,,"Checkers piece for playing games on Checkers boards",,,,,,,,,,,,,,
doughs_CheckersBlock_2,items,Item,,,"Black Checker Piece",,,,,,,,,,,,,,
doughs_CheckersBlock_2Desc,items,Item,,,"Checkers piece for playing games on Checkers boards",,,,,,,,,,,,,,
doughs_cntGameBoardChessAndCheckers,blocks,Block,,,"Chess and Checkers Board",,,,,,,,,,,,,,
doughs_cntGameBoardChessAndCheckersDesc,items,Item,,,"A handsome lockable board crafted from extremely fragile glass, smoke, and mirrors\nSomething very difficult to craft so its good you found this one as nobody wants to play a game unshowered and covered in the grime of the dead on a crappy board.",,,,,,,,,,,,,,
doughs_Game_Checkers,items,Item,,,"Game: Checkers Set",,,,,,,,,,,,,,
doughs_Game_CheckersDesc,items,Item,,,"A complete game of classic Checkers.",,,,,,,,,,,,,,
doughs_Parcel_Game_Checkers_001,items,Item,,,"A small gift box",,,,,,,,,,,,,,
doughs_Parcel_Game_Checkers_001Desc,items,Item,,,"A nicely wrapped gift box, as if the person wrapping it had mad skills. Or was crying out for help.",,,,,,,,,,,,,,
doughs_ChessPiece_Pawn_Red,blocks,Variant,,,"Red Pawn",,,,,,,,,,,,,,
doughs_ChessPiece_Pawn_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Knight_Red,blocks,Variant,,,"Red Knight",,,,,,,,,,,,,,
doughs_ChessPiece_Knight_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Bishop_Red,blocks,Variant,,,"Red Bishop",,,,,,,,,,,,,,
doughs_ChessPiece_Bishop_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Rook_Red,blocks,Variant,,,"Red Rook",,,,,,,,,,,,,,
doughs_ChessPiece_Rook_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_King_Red_001,blocks,Variant,,,"Red King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Red_002,blocks,Variant,,,"Red King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Red_003,blocks,Variant,,,"Red King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Red_004,blocks,Variant,,,"Red King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Red_005,blocks,Variant,,,"Red King",,,,,,,,,,,,,,
doughs_ChessPiece_King_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Queen_Red,blocks,Variant,,,"Red Queen",,,,,,,,,,,,,,
doughs_ChessPiece_Queen_RedDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Pawn_Blue,blocks,Variant,,,"Blue Pawn",,,,,,,,,,,,,,
doughs_ChessPiece_Pawn_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Knight_Blue,blocks,Variant,,,"Blue Knight",,,,,,,,,,,,,,
doughs_ChessPiece_Knight_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Bishop_Blue,blocks,Variant,,,"Blue Bishop",,,,,,,,,,,,,,
doughs_ChessPiece_Bishop_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_Rook_Blue,blocks,Variant,,,"Blue Rook",,,,,,,,,,,,,,
doughs_ChessPiece_Rook_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards",,,,,,,,,,,,,,
doughs_ChessPiece_King_Blue_001,blocks,Variant,,,"Blue King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Blue_002,blocks,Variant,,,"Blue King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Blue_003,blocks,Variant,,,"Blue King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Blue_004,blocks,Variant,,,"Blue King",,,,,,,,,,,,,,
doughs_ChessPiece_King_Blue_005,blocks,Variant,,,"Blue King",,,,,,,,,,,,,,
doughs_ChessPiece_King_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_ChessPiece_Queen_Blue,blocks,Variant,,,"Blue Queen",,,,,,,,,,,,,,
doughs_ChessPiece_Queen_BlueDesc,blocks,Variant,,,"Chess piece for playing games on Chess boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_ParcelNote_Game_Chess,items,Item,,,"How to play Chess",,,,,,,,,,,,,,
doughs_ParcelNote_Game_ChessDesc,items,Item,,,"First: Loot all the chess pieces.\nSecond:To maintain fairness to both players, start the game with the Red pieces on the left side, Blue pieces on the right.\nThe player with the LEAST zombie kills goes first.\nBEWARE OF CHEATERS!",,,,,,,,,,,,,,
doughs_Parcel_Game_Chess_001,items,Item,,,"A small gift box",,,,,,,,,,,,,,
doughs_Parcel_Game_Chess_001Desc,items,Item,,,"A nicely wrapped gift box, as if the person wrapping it had mad skills. Or was crying out for help.",,,,,,,,,,,,,,
doughs_Game_Chess_RedCourt,items,Item,,,"Chess: Red Pieces",,,,,,,,,,,,,,
doughs_Game_Chess_RedCourtDesc,items,Item,,,"All of the red chess pieces minus the king. In these times of scarcity, any old item can be used as the king, no?",,,,,,,,,,,,,,
doughs_Game_Chess_BlueCourt,items,Item,,,"Chess: Blue Pieces",,,,,,,,,,,,,,
doughs_Game_Chess_BlueCourtDesc,items,Item,,,"All of the red chess pieces minus the king. In these times of scarcity, any old item can be used as the king, no?",,,,,,,,,,,,,,
doughs_Game_Chess,items,Item,,,"Game: Chess Set",,,,,,,,,,,,,,
doughs_Game_ChessDesc,items,Item,,,"A full game of Chess...well, minus the Kings.\nWho truly needs a King?\nAny old item will do in a pinch.\nThe box is quite tightly packed, so it would probably be too much work to try to get all the kings crammed into the box anyway",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_001,items,Item,,,"Notice of Delay",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_001Desc,items,Item,,,"Dear Customer, We are so sorry to inform you that your order of:\n(1) AA12 Atchisson Assault Shotgun\n(2000) rounds ammunition\nWas unable to be shipped due to recent high demand. We would like to compensate you for the longer wait with this included coupon from one of our local affiliates.",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_001,items,Item,,,"Coupon",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_001Desc,items,Item,,,"5% off your next order of Sham Sandwiches at Shamway! Wow! Now you're Shammin'",,,,,,,,,,,,,,
doughs_Parcel_Sorry_001,items,Item,,,"A small flat box",,,,,,,,,,,,,,
doughs_Parcel_Sorry_001Desc,items,Item,,,"Shotgun Messiah - Delivery Department",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_002,items,Item,,,"Notice of Delivery Delay",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_002Desc,items,Item,,,"Dear Customer, We are so sorry to inform you that your order of:\n(2) XM25 CDTE grenade launcher\n(500) 25mm grenades\nWas unable to be shipped due to recent high demand. We would like to compensate you for the longer wait with this included coupon from one of our local affiliates.",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_002,items,Item,,,"Coupon",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_002Desc,items,Item,,,"10% off any Lap Dance at the Boobie Trap (Can be used only Monday through Thursday from opening until 2 PM.)",,,,,,,,,,,,,,
doughs_Parcel_Sorry_002,items,Item,,,"A small flat box",,,,,,,,,,,,,,
doughs_Parcel_Sorry_002Desc,items,Item,,,"Shotgun Messiah - Sales Department",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_003,items,Item,,,"Delayed Delivery",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_003Desc,items,Item,,,"Dear Customer, We are so sorry to inform you that your order of:\n(2) FN Five-Seven Pistol\n(5000) rounds ammunition\nWas unable to be shipped due to recent high demand. We would like to compensate you for the longer wait with this included coupon from one of our local affiliates.",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_003,items,Item,,,"Coupon",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_003Desc,items,Item,,,"2% off any Pop-N-Pills brand nasal decongestant",,,,,,,,,,,,,,
doughs_Parcel_Sorry_003,items,Item,,,"A small flat box",,,,,,,,,,,,,,
doughs_Parcel_Sorry_003Desc,items,Item,,,"Shotgun Messiah - CEO - Weapons Division",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_004,items,Item,,,"Delayed Delivery Notice",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_004Desc,items,Item,,,"Dear Customer, We are so sorry to inform you that your order of:\n(1) Chiappa Rhino\n(2000) rounds ammunition\n(1) Custom carrying case\nWas unable to be shipped due to recent high demand. We would like to compensate you for the longer wait with this included coupon from one of our local affiliates.",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_004,items,Item,,,"Coupon",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_004Desc,items,Item,,,"3% off any bargain bin or used item - Working Stiffs",,,,,,,,,,,,,,
doughs_Parcel_Sorry_004,items,Item,,,"A small flat box",,,,,,,,,,,,,,
doughs_Parcel_Sorry_004Desc,items,Item,,,"Shotgun Messiah - Warehouse",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_005,items,Item,,,"Customer Notice",,,,,,,,,,,,,,
doughs_ParcelNote_Sorry_005Desc,items,Item,,,"Dear Customer, We are so sorry to inform you that your order of:\n(1) TrackingPoint .338 ShadowTrax8\n(1000) rounds ammunition\n(1) Custom carrying case\nWas unable to be shipped due to recent high demand. We would like to compensate you for the longer wait with this included coupon from one of our local affiliates.",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_005,items,Item,,,"Coupon",,,,,,,,,,,,,,
doughs_ParcelNote_SorryCoupon_005Desc,items,Item,,,"One (1) Free water* at any Pass-N-Gas station.\n\n\nLimit one (1) Four ounce (4oz) or smaller unflavored water. Some restrictions apply. Refrigerated water is exempt.\nCoupon expires in 5 days.",,,,,,,,,,,,,,
doughs_Parcel_Sorry_005,items,Item,,,"A small flat box",,,,,,,,,,,,,,
doughs_Parcel_Sorry_005Desc,items,Item,,,"Shotgun Messiah - Corp. Headquarters",,,,,,,,,,,,,,
doughs_Parcel_401k_001,items,Item,,,"A small flat envelope",,,,,,,,,,,,,,
doughs_Parcel_401k_001Desc,items,Item,,,"Life Savings",,,,,,,,,,,,,,
doughs_Parcel_401k_002,items,Item,,,"A small flat envelope",,,,,,,,,,,,,,
doughs_Parcel_401k_002Desc,items,Item,,,"401k",,,,,,,,,,,,,,
doughs_Parcel_401k_003,items,Item,,,"A small flat envelope",,,,,,,,,,,,,,
doughs_Parcel_401k_003Desc,items,Item,,,"$ Candy $",,,,,,,,,,,,,,
doughs_Parcel_401k_004,items,Item,,,"A small flat envelope",,,,,,,,,,,,,,
doughs_Parcel_401k_004Desc,items,Item,,,"401k",,,,,,,,,,,,,,
doughs_Parcel_401k_005,items,Item,,,"A small flat envelope",,,,,,,,,,,,,,
doughs_Parcel_401k_005Desc,items,Item,,,"Life Savings",,,,,,,,,,,,,,
doughs_cntTreasureChest,blocks,Quest,,,"Geocache",,,,,,,,,,,,,,
doughs_cntTreasureChestDesc,blocks,Quest,,,"Target for the Geocache quest",,,,,,,,,,,,,,
doughs_treasure_map_001,items,Quest - Treasure Map,,,"Geocache Map",,,,,,,,,,,,,,
doughs_treasure_quest_001,Quest,Challenge Info,,,"Geocache Map",,,,,,,,,,,,,,
doughs_treasure_quest_001_offer,Quest,Challenge Info,,,"Hello fellow Geocacher!\nThe kids and I just love doing this, and it's a great way to get them off the video games.\nYou may have to dig a little for this one!\nHave FUN!\nThe Fertisons\n(P.S. Keep On Caching On!)",,,,,,,,,,,,,,
doughs_treasure_map_002,items,Quest - Treasure Map,,,"Geocache Map",,,,,,,,,,,,,,
doughs_treasure_quest_001,Quest,Challenge Info,,,"Geocache Map",,,,,,,,,,,,,,
doughs_modRageBlade,item_modifiers,mod,,,Rage Blade Mod,,,,,,,,,,,,,,
doughs_modRageBladeDesc,item_modifiers,mod,,,"An extremely sharp blade made from hours and hours of angry sharpening.\nSomeone took a lot of time making this.\n25% chance to cause a Bleeding Wound on a regular attack",,,,,,,,,,,,,,
